Default Weights,Q121,Parents,Q127,Q128,Q129.1,NBA Fans,Q129.3,Q129.4,Q129.5,Q129.6,Q129.7,Q129.8,Version,Creatives,ProductAssociation_SmartSpeakers,ProductAssociation_SmartDisplays,ProductAssociation_Thermostats,ProductAssociation_SecurityCamera,ProductAssociation_Doorbells,ProductAssociation_SecuritySystems,ProductAssociation_Wifi,ProductAssociation_Smartphones,ProductAssociation_Noneoftheabove,ProductAssociation_IDK,Aided Awareness_GoogleNest,Aided Awareness_Amazon,Aided Awareness_Samsung,Aided Awareness_Apple,Aided Awareness_None,Consideration_GoogleNest,Consideration_Amazon,Consideration_Samsung,Consideration_Apple,Consideration_None,Purchase Intent,Perception_Easier,Perception_Helpful,Perception_ProductRange,Perception_Seamless,Perception_NotSeamless,Perception_None,CategoryConsideration_Speakers,CategoryConsideration_Displays,CategoryConsideration_Thermostats,CategoryConsideration_SecurityCameras,CategoryConsideration_Doorbells,CategoryConsideration_SecuritySystem,CategoryConsideration_Wifi,CategoryConsideration_Smartphones,CategoryConsideration_None,Enjoyment,Q166,Q167,Q168,Understanding,Relevance,Branding,Brand Appeal,Distinctiveness,Q175,Q176,Q177
0.806451619,28,1,0,0,2,2,2,2,2,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,To bring it all together,Nothing,It was to the point
0.806451619,15,1,1,0,1,2,1,2,2,1,1,1,1,Mini Xmas V1 :06s,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,Life is easy with google nest,It's so short,A quick response
0.806451619,13,0,1,1,1,2,2,2,2,1,1,1,1,Mini Xmas V1 :06s,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,0,2,1,It’s easy to use ,Nothing,"It was straight to the point, easy to understand "
2.631578922,2,0,0,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,1,It helps you make your life more convient by looking at the time or weather and helps you plan,Nothing I dislike,I like how it is straight to the point and targets to me
0.943396211,10,1,1,1,1,1,2,2,1,1,1,1,3,Hub Baby :06s,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,0,0,1,0,0,0,1,0,0,Love it,Nothing,Hear it
0.714285731,20,0,1,0,1,2,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,1,0,2,4,2,2,You can control your devices ,Nothing,Nothing
0.961538434,10,2,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,0,0,0,1,3,2,2,It’s easier to use than what I’m used to,Nothing,It involves Christmas 
0.92592591,16,2,1,1,2,2,2,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,0,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,Google Nest helps make life easier during stressful times like the holiday season,"Nothing particular, maybe it could’ve been a little longer ",Being introduced to Google Nest and what it can do
0.632911384,32,0,1,0,2,1,1,2,1,2,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,,,,,,,,,,,,
0.75757575,23,2,0,1,1,2,2,2,2,2,1,1,1,Mini Xmas V1 :06s,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,2,1,That it is there to make your life easier ,None,Short and to the point 
0.806451619,12,2,1,0,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,0,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,3,1,2,3,1,2,2,2,1,It can play music and help make the holidays easier. ,"Don't like the choice of Christmas music that was chosen. Doesnt actually say ""Google NEST"" so if you happen to look away you might miss what the product was altogether. ",Very short 
0.714285731,27,0,1,0,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,0,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,3,1,0,0,1,2,1,helpful,nothing,cute
0.806451619,23,0,0,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,4,3,3,1,2,0,4,3,3,Ease of access?,The mother baby connection ,It ended
0.943396211,6,0,1,0,1,2,2,2,1,1,1,1,3,Hub Baby :06s,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,0,1,1,0,1,0,1,0,1,no comments ,nothing ,kid
0.724637687,25,0,0,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,0,1,2,2,2,That Google Nest can control your Christmas tree,The narrator's voice is slightly annoying.,I didn't know Google made wifi plugs
2.173913002,15,0,0,1,2,2,1,2,1,2,2,1,1,Mini Xmas V1 :06s,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,1,1,1,2,1,It’s a google home smart speaker,,
0.657894731,22,2,1,0,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,0,0,0,1,3,2,2,It makes things easier,Nothing,It's funny and true
0.724637687,24,0,0,0,1,2,1,1,2,2,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,That you have a range of control over many household devices/appliances with the product.,Nothing. ,It was simple and straightforward. 
0.657894731,28,0,1,1,2,2,2,2,2,2,1,1,2,Mini Xmas V2 :15s,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,"The main idea of the ad is, to telling us that the Nest mini is part of the Google Nest family, it helps us to build our smart home easily.",No dislike ,"I like it funny, very appealing and believable"
1.724137902,6,0,0,1,1,1,1,1,1,1,2,1,0,Control,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,2,1,0,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,,,,,,,,,,,,
0.724637687,28,2,0,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,0,1,0,1,1,1,1,Easy to use voice to activate a plug,It's ok. I'm not interested in such gadgets ,Short is good
0.943396211,2,0,1,1,2,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,0,0,1,0,0,1,1,0,0,That it connects you to your family ,Reminds me of a diaper commercial ,cute baby
0.806451619,29,1,0,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,1,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,3,2,1,It is part of your lifestyle ,Nothing ,Social
0.625,24,0,1,0,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,,,
0.714285731,32,0,1,1,1,1,2,1,2,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,It can be fun and festive to have this product ,Nothing,"The little google nest was cute, the Xmas lights and music were fun"
0.657894731,18,1,1,1,1,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,0,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,Making small task easier,Nothing,Idea of family
0.632911384,32,0,1,0,1,1,1,2,2,1,1,1,0,Control,2,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
0.657894731,18,0,1,1,2,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,0,0,1,1,1,1,"Don’t climb behind your Christmas tree, you can get smart plugs",Nothing,Whole ad
0.625,18,0,1,1,1,1,1,1,1,1,2,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,3,,,
0.657894731,27,0,1,0,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,Easy to use and make life simple,Nothing,Informative
0.847457647,2,0,1,1,1,1,1,1,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,4,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,,,,,,,,,,,,
0.714285731,28,1,1,1,1,1,1,2,2,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,0,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,0,0,0,1,0,0,0,0,2, Convenience,Nothing,"Clean, simple"
0.625,24,0,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,4,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,3,2,2,Many products available and wifi required ,Stopped halfway,The kid 
0.847457647,10,0,1,1,1,1,1,2,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,0,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,,,,,,,,,,,,
0.632911384,24,1,1,1,1,1,1,2,2,2,1,1,0,Control,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,3,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,,,,,,,,,,,,
0.961538434,7,1,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,3,0,0,1,1,1,1,Interesting ,Nothing ,Tree
1.041666627,11,1,1,1,1,1,2,2,2,1,1,1,3,Hub Baby :06s,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,0,1,1,0,1,1,0,1,Security ,Nothing,Cute
1.041666627,12,0,1,1,1,1,2,2,1,1,1,1,3,Hub Baby :06s,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,0,1,1,1,1,1,1,Easy to use and safe ,Not long enoug ,Catchy background music
0.75757575,23,1,0,1,2,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,0,0,1,1,2,Good gift for Christmas. ,Nothing. ,Simple and streamlined 
0.806451619,14,1,1,0,1,1,2,1,1,1,1,1,1,Mini Xmas V1 :06s,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,2,2,2,1,It is a 7-second dad and all it says is hey Google Play My holiday list. It really doesn't say much else,It is very short and not very descriptive,Tells me that I can create lists with Google nest
0.657894731,21,2,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,0,3,3,0,0,1,2,2,Helpful,Hate all ads,Nothing 
0.961538434,10,0,1,1,1,1,2,1,2,1,1,1,2,Mini Xmas V2 :15s,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,Convenient in daily life,Falling christmas tree,The christmas lights at the end
0.632911384,23,1,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,,,,,,,,,,,,
0.92592591,17,0,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,3,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,0,0,0,0,0,1,0,0,Smart home ,Nothing ,Everything 
0.806451619,11,0,1,1,1,2,2,2,2,1,1,1,1,Mini Xmas V1 :06s,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,0,1,2,2,You can give voice commands to the Google Nest and it will respond ,Nothing really ,"It was simple, clean lines and jouful"
1,1,0,1,1,1,2,1,1,1,2,1,1,1,Mini Xmas V1 :06s,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,2,1,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,3,0,0,0,1,1,2,To make people’s lives easier ,"There’s nothing wrong with it, it is self explanatory ",I like that it is straight forward
1,5,1,1,0,2,2,2,2,2,2,2,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,3,2,2,We saw what it looks like. ,It is too short of an ad. ,Shows you how easy it is to use the products
0.92592591,15,2,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,4,2,2,1,2,1,1,2,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,2,Google nest mini simplifies the holidays,Nothing,"Concise, cheerful, felt festive"
0.632911384,31,1,1,0,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.714285731,28,0,1,1,1,2,1,1,1,1,2,1,1,Mini Xmas V1 :06s,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,
1.041666627,15,0,1,1,1,1,1,1,1,1,2,1,3,Hub Baby :06s,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2,4,3,1,That you can put a picture of a baby on your screen,The woman’s voice was irritating,The baby WAS actually cute
0.657894731,18,2,1,0,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,0,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,With google nest it is easy and hassle free jist in time for the holidays. ,Nothing much,It was funny and portrayed the potential of google nest
0.724637687,21,0,0,0,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,Making home life easier,Nothing,Told you exactly what it can help with
0.847457647,10,0,1,1,1,1,1,1,1,1,2,1,0,Control,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,,,,,,,,,,,,
0.724637687,24,0,0,1,2,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,3,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,Google Nest can turn on your Christmas tree!,"Nothing in particular, it was fine.",It had a nice festive feel to it.
0.833333313,21,2,0,1,1,1,1,1,1,1,2,1,0,Control,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,
1.086956501,12,0,1,1,1,1,1,1,1,1,1,2,0,Control,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.961538434,10,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,1,4,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,,,
1,7,0,1,1,2,2,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,0,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,0,1,1,1,0,0,0,1,1,That it is easy to use google nest for all kinds of tasks with just your voice,Nothing,The simplicity
1.041666627,16,2,1,0,1,1,2,2,1,1,1,1,3,Hub Baby :06s,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,0,1,3,2,2,Easily accessible and shareable technology,The fakeness of the womans voice,The baby was cute
0.847457647,9,0,1,0,1,2,1,2,1,2,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,
0.657894731,28,1,1,0,1,2,1,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,0,0,0,1,2,2,,None,Nice
1,4,0,1,0,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,2,2,2,1,It's a good holiday gift ,It's very short but overall 10/10,It's a cute and catchy ad
0.75757575,21,1,0,0,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,0,1,1,2,2,2,You can do anything with ur voice,Nothong,The info u get about the product
0.714285731,23,2,1,1,1,2,2,1,1,2,1,1,1,Mini Xmas V1 :06s,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,3,1,1,2,2,2,Make life easier ,Tedious ,Simply 
1,3,0,1,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,3,0,2,Voice activated utility commands ,It didn’t show the brand name which helps people subconsciously remember what they saw,It was short and sweet with background music and displayed the products functions
0.806451619,17,2,1,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,2,1,It is great as a Christmas gift,Nothing,It’s quick and simple
1.5625,9,0,0,1,2,2,2,1,1,2,1,1,3,Hub Baby :06s,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,,,
1.724137902,4,0,0,0,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,0,0,1,0,0,1,That is simple to use,Nothing ,Quick 
0.961538434,4,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,2,2,2,It’s easy,Nothing,It’s simple
0.806451619,17,0,1,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,None ,Music,Interesting 
2.173913002,15,0,0,1,2,2,1,1,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,1,0,It is small and smart ,Nothing,It is short and to the point 
0.714285731,19,0,1,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,4,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,The technology helps you do small easy tasks with your voice while you do something else more involving.,A little on the short side. The creative team must be confident that 7 seconds got the idea across.,I don’t know. 
0.833333313,31,0,0,0,1,1,1,2,1,1,1,1,0,Control,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
1.041666627,17,2,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,Makes you feel comfortable,Nothing,Short 
0.632911384,21,2,1,1,1,2,2,1,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,,,,,,,,,,,,
1.724137902,3,0,0,0,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,0,0,1,0,0,1,0,0,got the messages and play music,very short,simple
2.631578922,1,0,0,1,1,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,2,Very easy to use,It sort of reminded me of the amazon Alexa ad and I’m tired of those memes,It was quick and it gave me plenty of information
0.657894731,23,1,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,0,0,0,1,1,1,1,New technology,Nothing,Kid
0.806451619,26,1,0,0,1,1,1,1,2,1,1,1,3,Hub Baby :06s,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,0,1,0,1,0,1,0,Camera technology,It interests me,
0.961538434,1,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,4,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,3,3,1,0,1,1,1,1,Makes menial tasks somewhat easier.,Nothing.,It was short and to the point.
0.92592591,12,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,0,0,0,1,1,1,1,1,That it’ll help make your life easier ,Nothing ,It was clever
0.943396211,4,0,1,1,2,2,2,1,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,0,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,That it seamlessly connects with other devices. ,"I thought it was quirky, nothing negative that I can think of!","I enjoyed the narrators voice, and thought that the brand recognition was very on point. "
0.657894731,32,0,1,1,2,1,2,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,3,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0,1,Convenience ,Nothing ,To the point
0.961538434,2,0,1,1,2,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,3,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,2,0,1,0,1,0,0,1,1,provides convenience and comfort,too short,music
0.632911384,28,1,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,,,,,,,,,,,,
